,x_ratios,y_ratios,x,y,vx,vy,ax,ay
49,0.6692307692307692,0.8516483516483516,1920.0,540.0,4.6168096649322956e-14,0.0,-592.1762640653615,0.0
50,0.6511544011544012,0.7897435897435897,1919.5262979511024,540.0,-23.683154391246408,0.0,-591.8840608261986,0.0
51,0.6412587412587413,0.8,1918.1056592911407,540.0,-47.34293636841058,0.0,-591.007739478029,0.0
52,0.6489510489510489,0.8397435897435898,1915.7394860189568,540.0,-70.9559965831611,0.0,-589.5481648442235,0.0
53,0.6666666666666666,0.7928571428571429,1912.4301132618987,540.0,-94.49903179590534,0.0,-587.5067773487294,0.0
54,0.6538825757575757,0.8159340659340659,1908.180806971332,540.0,-117.94880787327338,0.0,-584.885591594545,0.0
55,0.659014423076923,0.7416666666666667,1902.995760699541,540.0,-141.28218271740263,0.0,-581.6871943755498,0.0
56,0.6641025641025641,0.7928571428571429,1896.8800914611975,540.0,-164.4761291043943,0.0,-577.9147421236522,0.0
57,0.6615384615384615,0.8,1889.839834683486,540.0,-187.50775740940364,0.0,-573.5719577937708,0.0
58,0.6665826612903226,0.8159340659340659,1881.8819382498655,540.0,-210.35433819593598,0.0,-568.6631271897287,0.0
59,0.6667067307692307,0.7928571428571429,1873.0142556433475,540.0,-232.99332464705589,0.0,-563.1930947346816,0.0
60,0.651201923076923,0.8131868131868132,1863.2455381960565,540.0,-255.40237481637422,0.0,-557.1672586902578,0.0
61,0.6538461538461539,0.8095238095238095,1852.5854264527213,540.0,-277.5593736768511,0.0,-550.591565829125,0.0
62,0.6510817307692307,0.9128787878787878,1841.044440656622,540.0,-299.4424549456581,0.0,-543.4725055662442,0.0
63,0.6615384615384615,0.8159340659340659,1828.6339703673787,540.0,-321.03002266355975,0.0,-535.8171035546002,0.0
64,0.6615384615384615,0.8516483516483516,1815.3662632208332,540.0,-342.30077250751646,0.0,-527.6329147517308,0.0
65,0.6510817307692307,0.8397435897435898,1801.2544128421089,540.0,-363.23371281548174,0.0,-518.9280159638951,0.0
66,0.6541157847127996,0.7417582417582418,1786.3123459237859,540.0,-383.80818530263537,0.0,-509.71099787524184,0.0
67,0.6588942307692307,0.8397435897435898,1770.5548084819343,540.0,-404.00388544861937,0.0,-499.9909565698401,0.0
68,0.6510817307692307,0.8814102564102564,1753.9973513035793,540.0,-423.8008825356455,0.0,-489.77748455494367,0.0
69,0.6541157847127996,0.8159340659340659,1736.6563145999496,540.0,-443.1796393177095,0.0,-479.08066129434394,0.0
70,0.6335664335664335,0.8095238095238095,1718.548811880663,540.0,-462.12103130149325,0.0,-467.9110432611559,0.0
71,0.6538461538461539,0.75,1699.6927130647578,540.0,-480.606365619931,0.0,-456.27965351985375,0.0
72,0.6439393939393939,0.8012820512820513,1680.1066268452414,540.0,-498.61739947981124,0.0,-444.19797084783784,0.0
73,0.6428571428571429,0.875,1659.809882324555,540.0,-516.1363581652133,0.0,-431.67791840726585,0.0
74,0.640625,0.8461538461538461,1638.8225099390856,540.0,-533.1459525790038,0.0,-418.73185197833277,0.0
75,0.6328449328449328,0.8712121212121212,1617.1652216915413,540.0,-549.6293963050898,0.0,-405.3725477656062,0.0
76,0.6461538461538461,0.8712121212121212,1594.8593907107056,540.0,-565.570422174584,0.0,-391.6131897894556,0.0
77,0.6384943181818181,0.8391608391608392,1571.9270301587421,540.0,-580.9532983195362,0.0,-377.46735687501643,0.0
78,0.6201923076923077,0.8012820512820513,1548.3907715068572,540.0,-595.762843698389,0.0,-362.9490092515276,0.0
79,0.6230769230769231,0.8333333333333334,1524.2738422007742,540.0,-609.9844430778311,0.0,-348.0724747752727,0.0
80,0.6172161172161172,0.8095238095238095,1499.6000427380452,540.0,-623.6040614562698,0.0,-332.8524347897136,0.0
81,0.6015625,0.8397435897435898,1474.3937231798368,540.0,-636.6082579146818,0.0,-317.3039096367786,0.0
82,0.604978354978355,0.7692307692307693,1448.6797591203563,540.0,-648.9841988811785,0.0,-301.4422438335972,0.0
83,0.6080389144905274,0.8397435897435898,1422.483527137647,540.0,-660.7196707961909,0.0,-285.2830909293156,0.0
84,0.5952380952380952,0.8712121212121212,1395.8308797499649,540.0,-671.8030921657805,0.0,-268.8423980569313,0.0
85,0.5952620967741935,0.7692307692307692,1368.74811990247,540.0,-682.2235249911726,0.0,-252.13639019540113,0.0
86,0.5923295454545454,0.8012820512820513,1341.2619750093895,540.0,-691.9706855632429,0.0,-235.18155415754313,0.0
87,0.5874495967741935,0.7692307692307693,1313.399570577291,540.0,-701.0349546112953,0.0,-217.99462231954504,0.0
88,0.5825892857142857,0.7916666666666667,1285.1884034354796,540.0,-709.4073867961224,0.0,-200.59255610812698,0.0
89,0.5859375,0.8333333333333334,1256.6563145999496,540.0,-717.0797195379733,0.0,-182.99252926166324,0.0
90,0.5796370967741935,0.7417582417582418,1227.8314617976598,540.0,-724.044381170724,0.0,-165.2119108817738,0.0
91,0.5714285714285714,0.9090909090909091,1198.7422916782607,540.0,-730.2944984141966,0.0,-147.26824829212,0.0
92,0.544162826420891,0.7916666666666667,1169.4175117406805,540.0,-735.8239031572579,0.0,-129.17924972131274,0.0
93,0.53125,0.7916666666666667,1139.8860620022956,540.0,-740.6271385449992,0.0,-110.9627668270306,0.0
94,0.5658653846153846,0.8333333333333334,1110.1770864386217,540.0,-744.6994643639946,0.0,-92.63677707858737,0.0
95,0.5634920634920635,0.8333333333333334,1080.3199042217323,540.0,-748.0368617203188,0.0,-74.21936601534122,0.0
96,0.5277777777777778,0.9045454545454545,1050.3439807857737,540.0,-750.6360370057098,0.0,-55.72870939845033,0.0
97,0.4741935483870968,0.8712121212121212,1020.278898748141,540.0,-752.4944251479632,0.0,-37.18305527359204,0.0
98,0.4994623655913979,0.8257575757575758,990.1543287150031,540.0,-753.6101921423484,0.0,-18.600705962343117,0.0
99,0.49576943416181907,0.8666666666666667,960.0000000000001,540.0,-753.9822368615503,0.0,-7.252067663186828e-14,0.0
100,0.48810153358011643,0.8636363636363636,929.8456712849971,540.0,-753.6101921423484,0.0,18.60070596234297,0.0
101,0.43958223162347965,0.9045454545454545,899.7211012518592,540.0,-752.4944251479632,0.0,37.1830552735919,0.0
102,0.4476467477525119,0.8636363636363636,869.6560192142265,540.0,-750.6360370057098,0.0,55.72870939845018,0.0
103,0.4062665256478053,0.8636363636363636,839.6800957782679,540.0,-748.0368617203188,0.0,74.21936601534108,0.0
104,0.40215053763440856,0.9045454545454545,809.8229135613785,540.0,-744.6994643639947,0.0,92.63677707858723,0.0
105,0.3813559322033898,0.8636363636363636,780.1139379977042,540.0,-740.6271385449992,0.0,110.96276682703072,0.0
106,0.39344262295081966,0.8257575757575758,750.5824882593192,540.0,-735.8239031572579,0.0,129.17924972131286,0.0
107,0.39699453551912567,0.8181818181818182,721.2577083217392,540.0,-730.2944984141966,0.0,147.26824829212012,0.0
108,0.39859862506610266,0.8590909090909091,692.16853820234,540.0,-724.044381170724,0.0,165.2119108817739,0.0
109,0.37853107344632764,0.9090909090909091,663.3436854000502,540.0,-717.0797195379733,0.0,182.99252926166338,0.0
110,0.38095238095238093,0.8257575757575758,634.8115965645202,540.0,-709.4073867961224,0.0,200.59255610812707,0.0
111,0.3770491803278688,0.8636363636363636,606.6004294227089,540.0,-701.0349546112953,0.0,217.99462231954513,0.0
112,0.3583333333333334,0.9045454545454545,578.7380249906105,540.0,-691.9706855632428,0.0,235.18155415754325,0.0
113,0.36935028248587565,0.8545454545454545,551.2518800975303,540.0,-682.2235249911727,0.0,252.136390195401,0.0
114,0.3715846994535519,0.8636363636363636,524.1691202500348,540.0,-671.8030921657805,0.0,268.8423980569315,0.0
115,0.3583333333333334,0.8636363636363636,497.5164728623536,540.0,-660.7196707961912,0.0,285.2830909293153,0.0
116,0.3524011299435028,0.8545454545454545,471.32024087964396,540.0,-648.9841988811785,0.0,301.44224383359705,0.0
117,0.3666666666666667,0.8257575757575758,445.60627682016343,540.0,-636.6082579146818,0.0,317.3039096367785,0.0
118,0.3420148069804336,0.9045454545454545,420.3999572619549,540.0,-623.6040614562698,0.0,332.8524347897134,0.0
119,0.3524590163934427,0.8611111111111112,395.7261577992259,540.0,-609.9844430778312,0.0,348.0724747752726,0.0
120,0.275,0.8257575757575758,371.60922849314284,540.0,-595.7628436983891,0.0,362.9490092515275,0.0
121,0.28907103825136615,0.8181818181818182,348.072969841258,540.0,-580.9532983195363,0.0,377.46735687501626,0.0
122,0.2622950819672131,0.8636363636363636,325.1406092892944,540.0,-565.5704221745841,0.0,391.61318978945553,0.0
123,0.2894808743169399,0.7803030303030303,302.8347783084588,540.0,-549.6293963050899,0.0,405.37254776560616,0.0
124,0.251984126984127,0.7980769230769231,281.17749006091447,540.0,-533.145952579004,0.0,418.7318519783327,0.0
125,0.2601797990481227,0.8257575757575758,260.1901176754451,540.0,-516.1363581652136,0.0,431.6779184072658,0.0
126,0.23572184029613963,0.8166666666666667,239.89337315475893,540.0,-498.61739947981135,0.0,444.1979708478377,0.0
127,0.25,0.7980769230769231,220.30728693524225,540.0,-480.60636561993084,0.0,456.2796535198538,0.0
128,0.24193548387096775,0.7980769230769231,201.4511881193372,540.0,-462.1210313014934,0.0,467.9110432611558,0.0
129,0.24603174603174605,0.7692307692307692,183.3436854000505,540.0,-443.17963931770964,0.0,479.0806612943439,0.0
130,0.2562724014336917,0.7678571428571428,166.0026486964208,540.0,-423.80088253564566,0.0,489.7774845549436,0.0
131,0.24405076679005822,0.8346153846153846,149.44519151806526,540.0,-404.003885448619,0.0,499.99095656984025,0.0
132,0.2704918032786885,0.7980769230769231,133.68765407621402,540.0,-383.8081853026352,0.0,509.7109978752419,0.0
133,0.2661290322580645,0.7980769230769231,118.74558715789101,540.0,-363.23371281548157,0.0,518.9280159638952,0.0
134,0.27227342549923195,0.739010989010989,104.63373677916695,540.0,-342.3007725075166,0.0,527.6329147517307,0.0
135,0.25185087255420413,0.7916666666666667,91.36602963262101,540.0,-321.0300226635593,0.0,535.8171035546004,0.0
136,0.24590163934426235,0.8321678321678322,78.95555934337801,540.0,-299.44245494565797,0.0,543.4725055662442,0.0
137,0.25,0.8397435897435898,67.41457354727856,540.0,-277.559373676851,0.0,550.591565829125,0.0
138,0.2522474881015335,0.7692307692307692,56.754461803943514,540.0,-255.40237481637422,0.0,557.1672586902578,0.0
139,0.23809523809523814,0.7980769230769231,46.98574435665262,540.0,-232.99332464705606,0.0,563.1930947346816,0.0
140,0.23009072580645162,0.7774725274725275,38.11806175013476,540.0,-210.35433819593632,0.0,568.6631271897286,0.0
141,0.22829861111111116,0.7980769230769231,30.16016531651428,540.0,-187.50775740940415,0.0,573.5719577937707,0.0
142,0.2384615384615385,0.7916666666666667,23.119908538802633,540.0,-164.4761291043948,0.0,577.9147421236521,0.0
143,0.23207885304659492,0.7692307692307693,17.004239300458835,540.0,-141.2821827174025,0.0,581.6871943755499,0.0
144,0.2338709677419355,0.7321428571428572,11.819193028667883,540.0,-117.94880787327338,0.0,584.885591594545,0.0
145,0.24405076679005822,0.739010989010989,7.5698867381013315,540.0,-94.49903179590551,0.0,587.5067773487294,0.0
146,0.2384615384615385,0.7333333333333334,4.260513981043232,540.0,-70.95599658316145,0.0,589.5481648442235,0.0
147,0.23809523809523814,0.739010989010989,1.8943407088593176,540.0,-47.34293636841043,0.0,591.007739478029,0.0
148,0.23182283666154635,0.8076923076923077,0.47370204889762135,540.0,-23.683154391246422,0.0,591.8840608261986,0.0
149,0.2295081967213115,0.75,0.0,540.0,-1.3850428994796884e-13,0.0,592.1762640653615,0.0
150,0.24199843871975024,0.7774725274725275,0.47370204889762135,540.0,23.683154391246145,0.0,591.8840608261986,0.0
151,0.23809523809523814,0.75,1.8943407088593176,540.0,47.34293636841015,0.0,591.007739478029,0.0
152,0.24038461538461542,0.7128205128205127,4.260513981043232,540.0,70.95599658316118,0.0,589.5481648442235,0.0
153,0.23269230769230775,0.75,7.569886738101218,540.0,94.49903179590524,0.0,587.5067773487294,0.0
154,0.2338709677419355,0.7774725274725275,11.819193028667769,540.0,117.94880787327311,0.0,584.885591594545,0.0
155,0.24193548387096775,0.8131868131868132,17.004239300458835,540.0,141.28218271740224,0.0,581.6871943755499,0.0
156,0.22222222222222232,0.7857142857142857,23.11990853880252,540.0,164.47612910439454,0.0,577.9147421236521,0.0
157,0.24001536098310294,0.7774725274725275,30.160165316514167,540.0,187.50775740940387,0.0,573.5719577937708,0.0
158,0.2338709677419355,0.7678571428571428,38.11806175013464,540.0,210.354338195936,0.0,568.6631271897287,0.0
159,0.24590163934426235,0.7678571428571428,46.9857443566525,540.0,232.99332464705583,0.0,563.1930947346816,0.0
160,0.24603174603174605,0.739010989010989,56.75446180394363,540.0,255.4023748163746,0.0,557.1672586902577,0.0
161,0.24603174603174605,0.8076923076923077,67.41457354727879,540.0,277.55937367685135,0.0,550.5915658291249,0.0
162,0.23015873015873023,0.7980769230769231,78.95555934337824,540.0,299.4424549456583,0.0,543.4725055662441,0.0
163,0.2338709677419355,0.7980769230769231,91.36602963262123,540.0,321.03002266355963,0.0,535.8171035546003,0.0
164,0.24405076679005822,0.8257575757575758,104.63373677916672,540.0,342.30077250751646,0.0,527.6329147517309,0.0
165,0.2213114754098361,0.7678571428571428,118.74558715789112,540.0,363.2337128154819,0.0,518.9280159638951,0.0
166,0.22401433691756267,0.7692307692307693,133.6876540762138,540.0,383.808185302635,0.0,509.710997875242,0.0
167,0.25211528291909047,0.7980769230769231,149.44519151806514,540.0,404.0038854486187,0.0,499.99095656984036,0.0
168,0.23961748633879787,0.8095238095238095,166.0026486964207,540.0,423.80088253564537,0.0,489.7774845549437,0.0
169,0.2724014336917563,0.75,183.3436854000504,540.0,443.1796393177094,0.0,479.080661294344,0.0
170,0.25045537340619306,0.7980769230769231,201.45118811933696,540.0,462.1210313014932,0.0,467.91104326115595,0.0
171,0.2599153886832364,0.7980769230769231,220.30728693524202,540.0,480.60636561993067,0.0,456.2796535198539,0.0
172,0.2622950819672132,0.7596153846153846,239.89337315475893,540.0,498.61739947981135,0.0,444.1979708478377,0.0
173,0.24193548387096775,0.8076923076923077,260.19011767544487,540.0,516.1363581652132,0.0,431.6779184072659,0.0
174,0.2685087255420413,0.7980769230769231,281.17749006091424,540.0,533.1459525790037,0.0,418.7318519783328,0.0
175,0.2519830777366473,0.7980769230769231,302.83477830845857,540.0,549.6293963050897,0.0,405.37254776560627,0.0
176,0.2661290322580645,0.7692307692307692,325.1406092892938,540.0,565.5704221745837,0.0,391.6131897894559,0.0
177,0.268376520359598,0.7678571428571428,348.072969841258,540.0,580.9532983195364,0.0,377.46735687501626,0.0
178,0.2709677419354839,0.8257575757575758,371.6092284931426,540.0,595.7628436983889,0.0,362.9490092515277,0.0
179,0.25806451612903225,0.7692307692307693,395.7261577992256,540.0,609.9844430778311,0.0,348.07247477527284,0.0
180,0.2728142076502732,0.8076923076923077,420.39995726195434,540.0,623.6040614562695,0.0,332.8524347897138,0.0
181,0.26824431517715497,0.7774725274725275,445.60627682016354,540.0,636.6082579146819,0.0,317.3039096367784,0.0
182,0.2660681759042415,0.8397435897435898,471.3202408796436,540.0,648.9841988811785,0.0,301.4422438335973,0.0
183,0.26568986568986563,0.7937062937062938,497.5164728623533,540.0,660.7196707961912,0.0,285.28309092931545,0.0
184,0.2644808743169399,0.8012820512820513,524.1691202500349,540.0,671.8030921657805,0.0,268.84239805693136,0.0
185,0.2726775956284153,0.7596153846153846,551.2518800975306,540.0,682.2235249911729,0.0,252.13639019540074,0.0
186,0.2779737903225806,0.8095238095238095,578.7380249906109,540.0,691.970685563243,0.0,235.181554157543,0.0
187,0.34344598054275477,0.7937062937062938,606.6004294227092,540.0,701.0349546112955,0.0,217.99462231954487,0.0
188,0.30645161290322576,0.8545454545454545,634.8115965645202,540.0,709.4073867961224,0.0,200.59255610812704,0.0
189,0.3583333333333334,0.7307692307692308,663.3436854000503,540.0,717.0797195379733,0.0,182.9925292616633,0.0
190,0.3549180327868853,0.8333333333333334,692.1685382023404,540.0,724.0443811707241,0.0,165.2119108817736,0.0
191,0.3688524590163935,0.8333333333333334,721.2577083217388,540.0,730.2944984141966,0.0,147.26824829212032,0.0
192,0.371448087431694,0.8012820512820513,750.5824882593184,540.0,735.8239031572576,0.0,129.1792497213133,0.0
193,0.3790322580645161,0.7980769230769231,780.1139379977043,540.0,740.6271385449992,0.0,110.96276682703066,0.0
194,0.37853107344632764,0.8636363636363636,809.8229135613781,540.0,744.6994643639946,0.0,92.63677707858746,0.0
195,0.39682539682539686,0.8712121212121212,839.6800957782675,540.0,748.0368617203188,0.0,74.2193660153413,0.0
196,0.3833333333333333,0.8712121212121212,869.6560192142257,540.0,750.6360370057098,0.0,55.728709398450654,0.0
197,0.4385245901639344,0.8636363636363636,899.7211012518593,540.0,752.4944251479632,0.0,37.18305527359185,0.0
198,0.3951612903225806,0.8712121212121212,929.8456712849968,540.0,753.6101921423484,0.0,18.60070596234319,0.0
199,0.4661016949152543,0.9045454545454545,959.9999999999998,540.0,753.9822368615503,0.0,1.4504135326373656e-13,0.0
200,0.44166666666666665,0.8333333333333334,990.1543287150037,540.0,753.6101921423484,0.0,-18.600705962343426,0.0
201,0.4516129032258065,0.9090909090909091,1020.2788987481403,540.0,752.4944251479632,0.0,-37.183055273591556,0.0
202,0.44880952380952377,0.8712121212121212,1050.343980785774,540.0,750.6360370057098,0.0,-55.72870939845037,0.0
203,0.45660522273425497,0.9,1080.319904221732,540.0,748.0368617203188,0.0,-74.21936601534101,0.0
204,0.5118984664198837,0.7937062937062938,1110.1770864386206,540.0,744.6994643639948,0.0,-92.63677707858663,0.0
205,0.5163810483870968,0.7628205128205128,1139.8860620022951,540.0,740.6271385449992,0.0,-110.96276682703039,0.0
206,0.5079365079365079,0.8712121212121212,1169.4175117406803,540.0,735.823903157258,0.0,-129.17924972131252,0.0
207,0.5282919090428345,0.7840909090909092,1198.7422916782607,540.0,730.2944984141966,0.0,-147.26824829212006,0.0
208,0.5564516129032258,0.9,1227.8314617976591,540.0,724.0443811707241,0.0,-165.21191088177335,0.0
209,0.5573770491803278,0.9090909090909091,1256.6563145999494,540.0,717.0797195379733,0.0,-182.99252926166304,0.0
210,0.5528820729772608,0.7692307692307693,1285.1884034354794,540.0,709.4073867961225,0.0,-200.5925561081268,0.0
211,0.5634920634920635,0.7596153846153846,1313.3995705772911,540.0,701.0349546112953,0.0,-217.99462231954507,0.0
212,0.5760368663594471,0.8712121212121212,1341.2619750093886,540.0,691.9706855632431,0.0,-235.1815541575427,0.0
213,0.585272342675833,0.9,1368.7481199024696,540.0,682.2235249911728,0.0,-252.13639019540093,0.0
214,0.5806451612903225,0.8257575757575758,1395.8308797499647,540.0,671.8030921657808,0.0,-268.84239805693113,0.0
215,0.5887096774193549,0.8295454545454546,1422.483527137647,540.0,660.7196707961909,0.0,-285.2830909293157,0.0
216,0.5887096774193549,0.875,1448.6797591203558,540.0,648.9841988811786,0.0,-301.442243833597,0.0
217,0.5984623015873016,0.9128787878787878,1474.3937231798368,540.0,636.6082579146818,0.0,-317.3039096367786,0.0
218,0.592092803030303,0.7937062937062938,1499.6000427380452,540.0,623.6040614562697,0.0,-332.8524347897136,0.0
219,0.6031746031746033,0.7211538461538461,1524.2738422007747,540.0,609.9844430778307,0.0,-348.07247477527295,0.0
220,0.6062748015873016,0.7937062937062938,1548.3907715068572,540.0,595.7628436983891,0.0,-362.94900925152746,0.0
221,0.6123798076923077,0.8257575757575758,1571.9270301587421,540.0,580.9532983195362,0.0,-377.46735687501643,0.0
222,0.6229508196721312,0.8636363636363636,1594.8593907107058,540.0,565.570422174584,0.0,-391.61318978945565,0.0
223,0.6220238095238095,0.8712121212121212,1617.1652216915418,540.0,549.6293963050895,0.0,-405.3725477656065,0.0
224,0.6130627114233672,0.9090909090909091,1638.8225099390854,540.0,533.145952579004,0.0,-418.73185197833266,0.0
225,0.6190476190476191,0.8712121212121212,1659.8098823245552,540.0,516.1363581652131,0.0,-431.677918407266,0.0
226,0.6218998015873016,0.7916666666666667,1680.1066268452407,540.0,498.6173994798117,0.0,-444.1979708478375,0.0
227,0.6229508196721312,0.8012820512820513,1699.6927130647578,540.0,480.6063656199309,0.0,-456.27965351985375,0.0
228,0.634056054997356,0.8712121212121212,1718.5488118806627,540.0,462.12103130149353,0.0,-467.9110432611557,0.0
229,0.6400409626216078,0.8397435897435898,1736.6563145999498,540.0,443.17963931770925,0.0,-479.0806612943441,0.0
230,0.6299603174603174,0.8666666666666667,1753.9973513035793,540.0,423.8008825356457,0.0,-489.7774845549436,0.0
231,0.6370967741935484,0.8776223776223776,1770.5548084819343,540.0,404.0038854486196,0.0,-499.9909565698399,0.0
232,0.6356971153846154,0.7596153846153846,1786.3123459237859,540.0,383.80818530263525,0.0,-509.71099787524184,0.0
233,0.6399129544290835,0.8333333333333334,1801.2544128421086,540.0,363.23371281548225,0.0,-518.928015963895,0.0
234,0.6457093253968254,0.8397435897435898,1815.366263220833,540.0,342.30077250751674,0.0,-527.6329147517307,0.0
235,0.6535218253968254,0.8712121212121212,1828.6339703673784,540.0,321.03002266356,0.0,-535.8171035546002,0.0
236,0.6667067307692307,0.8397435897435898,1841.044440656622,540.0,299.4424549456581,0.0,-543.4725055662442,0.0
237,0.6475409836065573,0.8333333333333334,1852.585426452721,540.0,277.5593736768517,0.0,-550.5915658291249,0.0
238,0.6612903225806452,0.8166666666666667,1863.2455381960565,540.0,255.4023748163743,0.0,-557.1672586902578,0.0
239,0.6615384615384615,0.8159340659340659,1873.0142556433475,540.0,232.9933246470562,0.0,-563.1930947346816,0.0
240,0.6640625,0.8159340659340659,1881.8819382498655,540.0,210.35433819593572,0.0,-568.6631271897287,0.0
241,0.6588942307692307,0.8814102564102564,1889.8398346834856,540.0,187.50775740940423,0.0,-573.5719577937707,0.0
242,0.6640625,0.8159340659340659,1896.8800914611975,540.0,164.47612910439426,0.0,-577.9147421236522,0.0
243,0.6587301587301587,0.8461538461538461,1902.995760699541,540.0,141.28218271740258,0.0,-581.6871943755498,0.0
244,0.6613343253968254,0.8012820512820513,1908.1808069713322,540.0,117.94880787327283,0.0,-584.885591594545,0.0
